Intensity Vs Time,CPS
Acquired      : Oct 19 2015  03:14 pm using AcqMethod Mischel3.M
Time [Sec],Mg25,Al27,P31,Ca43,Sr88,Y89,Ba137,La139,Ce140,Pb208,Th232,U238
12.714,0.00,700.02,3200.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.860,0.00,800.03,1900.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.006,0.00,800.03,1400.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.152,0.00,1000.05,3300.51,100.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.298,100.00,1000.05,3600.61,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.444,100.00,1100.06,2700.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.590,0.00,1100.06,3100.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.736,0.00,900.04,2700.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.882,0.00,1200.07,2600.32,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.028,0.00,1600.12,2100.21,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.174,0.00,800.03,3100.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.320,0.00,1000.05,3500.57,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.466,100.00,1600.12,3700.64,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.612,0.00,600.02,3400.54,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00
14.758,100.00,1000.05,2400.27,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.905,0.00,400.01,2500.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.051,0.00,300.00,2900.39,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.197,0.00,1000.05,3000.42,100.00,0.00,0.00,0.00,100.00,0.00,200.00,0.00,0.00
15.343,0.00,800.03,3400.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.489,0.00,1100.06,3200.48,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.635,100.00,900.04,3300.51,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.781,0.00,700.02,2000.19,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.927,100.00,600.02,4200.83,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
16.073,0.00,900.04,2100.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.219,100.00,700.02,2600.32,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.365,0.00,700.02,2900.39,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.511,0.00,1100.06,2300.25,300.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,100.00
16.657,0.00,1100.06,3500.57,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.803,0.00,1200.07,2800.37,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.949,0.00,1000.05,3600.61,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
17.095,0.00,1100.06,3000.42,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.241,0.00,1000.05,4600.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.386,0.00,1000.05,3400.54,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.533,0.00,1300.08,3800.68,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
17.679,100.00,800.03,3100.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.825,100.00,900.04,3100.45,200.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00
17.971,0.00,1100.06,3500.57,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.117,0.00,1200.07,3400.54,0.00,0.00,0.00,100.00,0.00,0.00,700.03,0.00,0.00
18.263,33953.81,166385.42,16312.47,207919.02,24428.73,200.00,8603.65,1100.06,3700.68,58272.57,300.00,900.04
18.409,95121.08,878278.24,108448.64,1426529.33,123025.25,800.03,31448.72,2500.31,6101.84,145876.63,400.01,1900.19
18.555,176951.70,1824336.56,189061.12,2649494.20,228284.55,1000.05,37870.62,3400.57,6802.29,138369.02,200.00,1900.19
18.701,250704.08,925110.37,206989.46,3007191.47,186460.89,600.02,32050.60,2700.36,2400.28,103947.84,300.00,2400.30
18.847,204231.38,765562.61,226377.45,3379982.11,477126.04,500.01,23727.74,1600.13,2200.24,75791.66,100.00,2900.43
18.993,126442.97,340683.41,213414.24,3465313.75,178217.89,400.01,18116.17,4300.91,1600.13,44902.54,100.00,1700.15
19.139,108143.96,259513.56,209844.44,3082349.48,174658.10,600.02,12707.96,400.01,900.04,25031.90,100.00,2100.23
19.285,93910.46,108144.50,176752.69,3140918.82,167440.52,700.02,12407.59,200.00,500.01,15612.42,100.00,2500.32
19.431,86750.38,107134.40,181633.71,3131964.72,183508.94,600.02,14310.10,100.00,200.00,11406.63,0.00,2700.38
19.577,82819.40,60168.93,161615.41,3013932.29,185137.52,300.00,11406.42,200.00,500.01,7602.95,0.00,2100.23
19.723,87052.83,45295.81,181837.14,3081071.55,193080.33,400.01,11606.64,400.01,200.00,7903.18,0.00,1600.13
19.869,82517.09,25029.28,171264.24,3085414.91,164189.18,200.00,12007.11,400.01,200.00,4901.22,0.00,1900.19
20.015,84935.90,15110.68,154308.35,3045480.54,161446.62,200.00,12507.71,0.00,300.00,5001.27,0.00,1400.10
20.161,76371.69,17614.51,164458.39,2916263.74,185341.09,400.01,10405.34,0.00,100.00,4701.13,0.00,3100.50
20.307,79091.34,16011.99,163646.02,2902941.08,510142.78,100.00,11506.53,100.00,0.00,3400.59,0.00,1600.13
20.453,77882.53,14309.58,169638.57,2968685.42,163579.67,200.00,11306.30,0.00,200.00,4200.90,0.00,1700.15
20.599,73854.10,19617.99,156540.54,2841356.51,155963.72,0.00,9204.18,0.00,100.00,2900.43,0.00,1900.19
20.745,87355.26,15611.40,165067.66,2836979.56,167745.39,400.01,9004.00,0.00,0.00,2800.40,0.00,1500.12
20.891,82315.54,32850.42,161412.36,2825327.60,156065.23,300.00,12307.47,100.00,100.00,2800.40,0.00,1700.15
21.038,68921.35,6702.10,158367.23,2769857.09,159212.49,400.01,11106.08,0.00,0.00,2400.29,0.00,1500.12
21.184,73451.34,9804.50,148932.78,2843578.38,210514.60,100.00,11005.97,0.00,0.00,3000.46,0.00,1500.12
21.330,76270.97,8503.38,153801.10,2745801.23,163782.84,200.00,10605.55,0.00,0.00,1800.17,0.00,1700.15
21.476,76975.99,8603.46,154815.65,2701815.69,150585.10,300.00,10505.44,100.00,0.00,2800.40,0.00,1700.15
21.622,67713.66,7802.85,155830.25,2741249.08,162462.31,0.00,9904.84,100.00,0.00,2400.29,100.00,1100.06
21.768,71236.43,6301.86,155018.55,2767234.44,148657.60,500.01,11806.87,0.00,100.00,2700.37,100.00,1400.10
21.914,63789.66,4600.99,167200.50,2722822.91,166017.95,300.00,9804.74,0.00,0.00,2300.27,0.00,1900.19
