D:\Daten\2015\10_Oktober\151019b.B\018.D
Intensity Vs Time,CPS
Time [Sec],Mg25,Al27,P31,Ca43,Sr88,Y89,Ba137,La139,Ce140,Pb208,Th232,U238
25.710,16713.05,23628889.59,10805.47,423804.70,294419.68,143688.77,26233.91,175406.14,214448.00,143542.58,246286.07,301421.74
25.856,16713.05,23096672.39,12707.57,406236.70,300798.83,131427.73,24629.89,176423.61,208730.33,131373.83,259113.68,306683.21
26.002,20619.86,22892219.26,9003.80,392742.22,293185.46,141762.55,25030.87,192207.01,203525.91,137861.94,251517.73,289155.87
26.148,18516.01,23336272.40,10004.69,406236.70,296271.25,143283.24,27236.55,183955.89,211282.45,132387.33,255828.23,293792.46
26.294,18716.36,22779434.88,11005.68,421204.06,283830.57,146832.38,24429.41,186807.37,209138.63,135529.81,261270.39,289361.92
26.440,18415.84,23568436.46,10605.27,428591.56,298431.89,156471.83,24629.89,176118.38,214141.61,139788.96,265996.17,288228.86
26.586,18415.84,23137669.27,8903.72,418084.19,278077.91,137303.13,27437.09,188131.53,205056.33,141310.51,259113.68,297193.98
26.732,18916.71,23446259.90,11205.88,423180.58,298329.01,138924.51,24529.65,170828.90,213733.13,135529.81,256341.53,324758.77
26.878,17314.00,22739831.76,11606.31,404886.46,295242.54,140242.08,23827.98,187418.50,210261.53,132792.75,247209.11,290598.15
27.024,19918.53,22519513.00,8803.63,388282.38,286810.92,135378.07,25933.14,191799.41,195877.21,125193.80,257060.14,271248.54
27.170,19818.34,22671130.19,11706.42,405613.44,291231.55,133250.78,23727.74,187011.05,203832.00,136543.70,252236.02,287507.87
27.316,18215.50,22031681.74,9203.97,410080.53,285885.85,142472.16,24329.16,192410.81,207097.29,141310.51,255007.09,284933.40
27.462,19117.07,23526989.59,10505.17,411223.54,293905.43,150788.55,24930.62,178967.67,201587.71,135529.81,267434.94,294513.92
27.608,17914.99,22889606.76,9203.97,405301.94,287736.02,143080.47,26434.43,193226.15,203219.85,137659.15,256341.53,301318.63
27.754,21020.63,23861602.10,13007.93,414237.51,303680.96,148455.24,28840.98,178764.13,199649.87,144354.35,259421.76,299256.11
27.900,20519.66,23015455.20,10805.47,410496.20,294728.23,134770.21,26033.39,177034.11,202199.74,134414.63,241057.21,293277.15
28.046,18516.01,22649869.26,11205.88,394713.44,294214.00,136593.86,26835.48,182632.24,205872.66,135631.18,256136.21,302762.65
28.192,19718.16,22956769.26,9203.97,419020.08,282392.12,143587.39,24930.62,199343.01,203934.01,135732.58,243722.56,307405.65
28.338,16312.43,22710452.07,9304.06,399591.12,285988.68,147136.65,23527.28,183548.59,204546.20,127624.82,252851.74,288125.86
28.484,21120.83,23404539.59,10805.47,422348.25,293288.31,144499.94,24930.62,181919.57,207097.29,137456.30,258394.90,289877.01
28.630,17213.84,22732542.70,9103.88,385586.63,283830.57,139431.25,24429.41,174999.21,207199.35,141919.22,255417.63,281330.30
28.776,20018.72,22464377.06,11806.53,386830.72,273252.15,134263.71,28640.41,171540.81,207709.65,133907.75,250183.92,288949.86
28.922,18616.19,22682533.32,12206.98,410703.96,302754.52,145513.99,26735.22,179680.11,214345.88,144963.22,252133.40,291628.47
29.068,19016.89,22749247.38,10705.37,415692.88,301107.58,140850.24,26233.91,186705.51,209036.55,139687.50,251312.51,304516.41
29.214,17614.49,22365578.62,8703.55,395647.30,282083.87,144398.55,25231.37,175100.93,202403.75,134211.86,244337.73,282050.84
29.360,18115.33,22824759.89,9203.97,405509.68,288249.98,143181.86,23627.51,184770.50,197406.50,132285.96,245773.30,300390.41
29.506,18415.84,22377453.63,10505.17,406444.44,274689.39,136695.17,25431.87,182937.66,201077.70,132488.70,254699.10,302556.35
29.652,20720.05,23106345.83,11706.42,407275.45,286194.22,144905.53,26835.48,178458.81,189049.21,135124.28,255725.54,300802.94
29.798,18916.71,22923497.39,10805.47,394505.94,291437.21,137100.47,22725.45,177746.44,216388.65,129651.13,256752.18,306476.86
29.944,18516.01,23040866.14,11205.88,385793.95,297402.99,139532.61,22324.56,182428.61,205872.66,134515.99,229891.14,276185.21
30.091,19918.53,22402050.50,10004.69,397722.84,277564.41,144094.34,25532.12,175304.40,195775.26,123775.99,244440.26,282977.23
